도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
양산시립서창도서관,경상남도,양산시,공공도서관,금요일+법정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,310,38895,45,473,10,21,경상남도 양산시 삼호로 105,경상남도 양산시청,055-392-5880,14124,2108,http://lib.yangsan.go.kr,35.41003004,129.174701,2025-11-14,5380000,경상남도 양산시
양산시립상북도서관,경상남도,양산시,공공도서관,월요일+법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,80,20144,10,251,10,21,경상남도 양산시 상북면 반회서7길 14-16,경상남도 양산시청,055-392-5936,609,265,http://sblib.yangsan.go.kr,35.415917,129.0596006,2025-11-14,5380000,경상남도 양산시
양산시립영어도서관,경상남도,양산시,공공도서관,월요일+법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,318,54952,15,6422,10,21,경상남도 양산시 대평들1길 9-10,경상남도 양산시청,055-392-5940,1527,995,http://englib.yangsan.go.kr,35.41443794,129.1640021,2025-11-14,5380000,경상남도 양산시
양산시립웅상도서관,경상남도,양산시,공공도서관,월요일+법정공휴일,09:00,22:00,09:00,22:00,00:00,00:00,1200,128802,86,7953,10,21,경상남도 양산시 웅상대로 1009-2,경상남도 양산시청,055-392-5950,15199,5582,http://uslib.yangsan.go.kr,35.38892348,129.1550533,2025-11-14,5380000,경상남도 양산시
양산시립중앙도서관,경상남도,양산시,공공도서관,금요일+법정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,1317,188367,55,9790,10,21,경상남도 양산시 물금읍 청룡로 11,경상남도 양산시청,055-392-5900,16735,6560,http://lib.yangsan.go.kr,35.32522749,128.9965105,2025-11-14,5380000,경상남도 양산시
정남진도서관,전라남도,장흥군,공공도서관,금+법정공휴일,08:00,23:59,08:00,23:59,08:00,23:59,377,114528,0,6744,7,14,전라남도 장흥군 장흥읍 흥성로 23,전라남도 장흥군청,061-863-5454,2409,1116.09,http://www.jhjl.kr,34.67443274,126.906606,2025-11-17,4910000,전라남도 장흥군
월곶도서관,경기도,시흥시,공공도서관,월+법정공휴일,08:00,22:00,08:00,22:00,00:00,00:00,285,43032,21,245,10,14,경기도 시흥시 월곶해안로 161번길 7,경기도 시흥시청,031-310-2591,2333,704,http://lib.siheung.go.kr,37.38880223,126.736207,2025-09-05,4010000,경기도 시흥시
배곧도서관,경기도,시흥시,공공도서관,금+법정공휴일,08:00,22:00,08:00,22:00,00:00,00:00,666,69389,30,43,10,14,경기도 시흥시 배곧4로 102,경기도 시흥시청,031-310-5280,5580,3896,http://lib.siheung.go.kr,37.37344303,126.7337992,2025-09-05,4010000,경기도 시흥시
정왕어린이도서관,경기도,시흥시,공공도서관,금+법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,85,69722,13,1209,10,14,경기도 시흥시 정왕시장길 45,경기도 시흥시청,031-310-5186,1030,997,http://lib.siheung.go.kr,37.345318,126.7481254,2025-09-05,4010000,경기도 시흥시
군자도서관,경기도,시흥시,공공도서관,월+법정공휴일,08:00,22:00,08:00,22:00,00:00,00:00,170,78476,18,1325,10,14,경기도 시흥시 군자로 499,경기도 시흥시청,031-310-5196,1305,1499,http://lib.siheung.go.kr,37.345624,126.7851913,2025-09-05,4010000,경기도 시흥시
중앙도서관,경기도,시흥시,공공도서관,월+법정공휴일,08:00,22:00,08:00,22:00,00:00,00:00,638,280562,32,3428,10,14,경기도 시흥시 정왕대로 191,경기도 시흥시청,031-310-5230,5013,3904,http://lib.siheung.go.kr,37.34813074,126.7356562,2025-09-05,4010000,경기도 시흥시
충청남도보령교육지원청보령도서관,충청남도,보령시,공공도서관,일,09:00,21:00,09:00,18:00,09:00,18:00,48,105467,25,3128,20,15,충청남도 보령시 보령남로27,충청남도보령교육지원청,041-934-0929,2341,1663,brlib.cne.go.kr,36.34273175,126.6004465,2025-09-09,8171100,충청남도교육청 충청남도보령교육지원청 충청남도보령교육지원청보령도서관
늘푸른작은도서관,전라남도,목포시,작은도서관,"매주월요일,공휴일",09:00,18:00,09:00,18:00,00:00,00:00,12,2455,0,0,5,14,전라남도 목포시 삼학로 363,늘푸른작은도서관운영위원회,061-984-4878,,57,http://www.mokpolib.or.kr,34.80296632,126.4086399,2025-09-06,4800000,전라남도 목포시
호돌이작은도서관,전라남도,목포시,작은도서관,"매주월요일,공휴일",09:00,18:00,09:00,18:00,00:00,00:00,20,2560,0,0,5,14,전라남도 목포시 영산로10번길 27,호돌이작은도서관운영위원회,061-270-4725,,70,http://www.mokpolib.or.kr,34.78559722,126.380178,2025-09-06,4800000,전라남도 목포시
푸른숲작은도서관,전라남도,목포시,작은도서관,"매주월요일,공휴일",09:00,18:00,09:00,18:00,00:00,00:00,30,3123,0,0,5,14,전라남도 목포시 동부로31번길 20,푸른숲작은도서관운영위원회,061-270-4963,,63,http://www.mokpolib.or.kr,34.80593215,126.3917157,2025-09-06,4800000,전라남도 목포시
샛별작은도서관,전라남도,목포시,작은도서관,"매주월요일,공휴일",09:00,18:00,09:00,18:00,00:00,00:00,24,3388,0,0,5,14,전라남도 목포시 연산백련로 1번길 79,샛별작은도서관운영위원회,061-274-6929,,83,http://www.mokpolib.or.kr,34.81989103,126.3889627,2025-09-06,4800000,전라남도 목포시
어린이도서관 동네북,서울특별시,은평구,작은도서관,일요일,13:00,18:00,11:00,17:00,11:00,16:00,50,11899,0,0,5,14,서울특별시 은평구 진흥로 174 양광비젼센터2층,,,,,,37.60828181,126.9285905,2025-06-27,3110000,서울특별시 은평구
신사어린이도서관,서울특별시,은평구,작은도서관,"일요일,법정공휴일",09:00,18:00,09:00,18:00,00:00,00:00,40,9206,0,0,3,14,서울특별시 은평구 은평로 38 (신사종합사회복지관 5층),,02-376-4142,,,,37.59805865,126.9121957,2025-06-27,3110000,서울특별시 은평구
물푸레작은도서관(물푸레수푸레 작은도서관),서울특별시,은평구,작은도서관,"일요일,법정공휴일",10:00,18:00,10:00,18:00,00:00,00:00,35,5000,0,0,0,0,서울특별시 은평구 은평구 진관4로 48-51 상림마을 742동 1층,,02-356-9410,,,,37.64366846,126.9299414,2025-06-27,3110000,서울특별시 은평구
도봉어린이문화정보도서관(디지털자료실),서울특별시,서울특별시 도봉구,공공도서관,매주화요일,09:00,18:00,09:00,17:00,09:00,17:00,8,0,0,1017,0,0,서울특별시 도봉구 도봉구 노해로69길 151,,02-995-4171,870,1498,http://www.unilib.dobong.kr/,37.6590072,127.0494699,2018-05-01,3090000,서울특별시 도봉구
더샵염주작은도서관,광주광역시,서구,작은도서관,국가지정공휴일,09:00,22:00,09:00,22:00,09:00,22:00,70,1000,0,0,0,0,광주광역시 서구 월드컵4강로 27,더샵염주작은도서관,,,620,,35.13988636,126.8746673,2025-12-02,3600000,광주광역시 서구
대주파크빌 작은도서관,광주광역시,서구,작은도서관,일+국가지정공휴일,09:00,18:00,09:00,12:00,00:00,00:00,47,6525,0,0,0,0,광주광역시 서구 화개1로24번길 9,대주파크빌입주자대표회의,062-681-4830,,97.75,,35.12815734,126.857160,2025-12-02,3600000,광주광역시 서구
다독다독작은도서관,광주광역시,서구,작은도서관,월+화+국가지정공휴일,13:00,20:00,13:00,20:00,13:00,20:00,40,7600,0,0,3,14,광주광역시 서구 화정로272번길 13,광주벧엘교회,062-367-7194,,131,,35.14751417,126.887044,2025-12-02,3600000,광주광역시 서구
내방마루작은도서관,광주광역시,서구,작은도서관,일+국가지정공휴일,10:00,18:00,10:00,13:00,00:00,00:00,30,4759,0,0,2,7,광주광역시 서구 화운로193번길 25,내방주공입주자대표,062-442-9115,,39,,35.15491673,126.873154,2025-12-02,3600000,광주광역시 서구
나눔새마을작은도서관,광주광역시,서구,작은도서관,토+일+국가지정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,30,1500,0,0,0,0,광주광역시 서구 대남대로 452,새마을문고광주광역시서구지부,062-366-6630,,60.105,,35.15063659,126.886957,2025-12-02,3600000,광주광역시 서구
꿈일굼터작은도서관,광주광역시,서구,작은도서관,일+국가지정공휴일,09:00,18:00,09:00,13:00,00:00,00:00,36,5422,0,0,2,14,광주광역시 서구 화정로 87,시영종합사회복지관,062-373-0360,,84.5,,35.14517345,126.866831,2025-12-02,3600000,광주광역시 서구
꿈빛도서관,광주광역시,서구,작은도서관,토+일+국가지정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,10,9675,0,0,2,7,광주광역시 서구 천변좌하로 594,월드비전 무진종합사회복지관,062-372-2600,,45.93,http://www.gjw.or.kr/moojin/,35.16862438,126.875466,2025-12-02,3600000,광주광역시 서구
꿈꾸는터전작은도서관,광주광역시,서구,작은도서관,월+일+국가지정공휴일,10:00,18:00,10:00,14:00,00:00,00:00,46,7000,0,0,0,0,광주광역시 서구 치평로 80,꿈꾸는터전작은도서관,000-000-0000,,83.27,,35.15455707,126.847708,2025-12-02,3600000,광주광역시 서구
도계도서관,강원특별자치도,삼척시,공공도서관,월요일+법정공휴일,09:00,22:00,09:00,22:00,00:00,00:00,131,84945,90,0,5,14,강원특별자치도 삼척시 도계읍 도계느티로 25-18,강원특별자치도 삼척시청,033-570-4211,3280,1160,,37.2323751,129.0497029,2025-11-17,4241000,강원특별자치도 삼척시
남이작은도서관,충청남도,금산군,작은도서관,국가지정공휴일+토요일+일요일,09:00,18:00,00:00,00:00,00:00,00:00,20,4200,2,0,10,14,충청남도 금산군 남이면 진악로 27,충청남도 금산군청,041-753-7919,148.5,149.5,http://library.geumsan.go.kr/,36.04815282,127.4364766,2025-11-13,4550000,충청남도 금산군
남일작은도서관,충청남도,금산군,작은도서관,국가지정공휴일+토요일+일요일,09:00,18:00,00:00,00:00,00:00,00:00,20,5965,2,0,10,14,충청남도 금산군 남일면 상초현길 10,충청남도 금산군청,041-753-7919,147,147,http://library.geumsan.go.kr/,36.0448224,127.5042748,2025-11-13,4550000,충청남도 금산군
군북작은도서관,충청남도,금산군,작은도서관,국가지정공휴일+토요일+일요일,09:00,18:00,00:00,00:00,00:00,00:00,20,7253,2,0,10,14,충청남도 금산군 군북면 군북로 701,충청남도 금산군청,041-754-2831,160,160,http://library.geumsan.go.kr/,36.166411,127.5260219,2025-11-13,4550000,충청남도 금산군
제원작은도서관,충청남도,금산군,작은도서관,국가지정공휴일+토요일+일요일,09:00,18:00,00:00,00:00,00:00,00:00,20,6543,2,0,10,14,충청남도 금산군 제원면 제원로 21,충청남도 금산군청,041-752-2475,93,93,http://library.geumsan.go.kr/,36.11310124,127.5467774,2025-11-13,4550000,충청남도 금산군
금산작은도서관,충청남도,금산군,작은도서관,국가지정공휴일+토요일+일요일,10:00,22:00,00:00,00:00,00:00,00:00,20,8190,2,0,10,14,충청남도 금산군 금산읍 방아동 4길 17,충청남도 금산군청,041-754-1318,116,116,http://library.geumsan.go.kr/,36.09789249,127.4909671,2025-11-13,4550000,충청남도 금산군
진산도서관,충청남도,금산군,공공도서관,국가지정공휴일+일요일,09:00,19:00,09:00,18:00,00:00,00:00,120,37546,10,60,10,14,충청남도 금산군 진산면 읍내로 63,충청남도 금산군청,041-750-2953,897,698,http://library.geumsan.go.kr/,36.14403412,127.3695793,2025-11-13,4550000,충청남도 금산군
추부도서관,충청남도,금산군,공공도서관,국가지정공휴일+일요일,09:00,19:00,09:00,18:00,00:00,00:00,100,39102,11,538,10,14,충청남도 금산군 추부면 하마전로31,충청남도 금산군청,041-750-2952,296,563,http://library.geumsan.go.kr/,36.1909283,127.4699571,2025-11-13,4550000,충청남도 금산군
금산기적의도서관,충청남도,금산군,공공도서관,국가지정공휴일+일요일,09:00,18:00,09:00,18:00,00:00,00:00,100,47144,20,1452,10,14,충청남도 금산군 금산읍 비단로 296-13,충청남도 금산군청,041-750-2951,3829,528,http://library.geumsan.go.kr/,36.11101935,127.4905601,2025-11-13,4550000,충청남도 금산군
금산인삼고을도서관,충청남도,금산군,공공도서관,국가지정공휴일+일요일,09:00,22:00,09:00,18:00,00:00,00:00,180,66625,29,1795,10,14,충청남도 금산군 금산읍 금산로 1543,충청남도 금산군청,041-750-2950,283,1172,http://library.geumsan.go.kr/,36.11155665,127.4913942,2025-11-13,4550000,충청남도 금산군
사천시립도서관,경상남도,사천시,공공도서관,월요일+공휴일,09:00,22:00,09:00,18:00,00:00,00:00,226,33991,57,0,5,14,경상남도 사천시 정동면 반룡로 27,경상남도 사천시청,055-831-4041,7654,5270,https://lib.sacheon.go.kr/sch/main.do,35.0711073981,128.0818251996,2025-11-18,5340000,경상남도 사천시
사천시어린이도서관,경상남도,사천시,공공도서관,월요일+공휴일,09:00,18:00,09:00,18:00,00:00,00:00,71,37543,6,6431,5,14,경상남도 사천시 사남면 조동길 49-30,경상남도 사천시청,055-831-2966,15629,904.52,https://lib.sacheon.go.kr/elc/main.do,35.0595331442,128.0664464737,2025-11-18,5340000,경상남도 사천시
양산시립어린이영어도서관,경상남도,양산시,공공도서관,월요일+법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,132,10532,10,1924,5,21,경상남도 양산시 동면 강변로 30,경상남도 양산시청,055-392-5850,1322,997,https://lib.yangsan.go.kr,35.3034630838,129.020654522,2025-11-14,5380000,경상남도 양산시
양산시립삼산도서관,경상남도,양산시,공공도서관,월요일+법정공휴일,09:00,22:00,09:00,22:00,00:00,00:00,450,28648,40,96,10,21,경상남도 양산시 동면 강변로 30,경상남도 양산시청,055-392-5860,36757,3008,https://lib.yangsan.go.kr,35.30346308,129.0206545,2025-11-14,5380000,경상남도 양산시
양산시립윤현진도서관,경상남도,양산시,공공도서관,월요일+법정공휴일,09:00,22:00,09:00,22:00,00:00,00:00,280,34418,34,353,10,21,경상남도 양산시 희망1길 25,경상남도 양산시청,055-392-5870,1661,2204,https://lib.yangsan.go.kr/MH/main.do,35.34778029,129.043904,2025-11-14,5380000,경상남도 양산시
고운맘작은도서관,서울특별시,양천구,작은도서관,일+법정공휴일,10:00,18:00,10:00,14:00,00:00,00:00,30,10065,7,0,5,14,서울특별시 양천구 중앙로53길 47,양천문화재단,02-2695-5919,,89,http://lib.yangcheon.or.kr,37.524973,126.844568,2024-10-01,3140000,서울특별시 양천구
고운달작은도서관,서울특별시,양천구,작은도서관,토+일+법정공휴일,10:00,18:00,00:00,00:00,00:00,00:00,44,7647,5,0,5,14,서울특별시 양천구 곰달래로1길 38,양천문화재단,02-2694-5919,,161,http://lib.yangcheon.or.kr,37.532805,126.831562,2024-10-01,3140000,서울특별시 양천구
모새미작은도서관,서울특별시,양천구,작은도서관,일+법정공휴일,10:00,18:00,10:00,13:00,00:00,00:00,36,7813,4,0,5,14,서울특별시 양천구 목동중앙서로7길 16-18,양천문화재단,02-2606-5919,,739,http://lib.yangcheon.or.kr,37.5336178675,126.867173,2024-10-01,3140000,서울특별시 양천구
꿈자람작은도서관,서울특별시,양천구,작은도서관,일+법정공휴일,10:00,18:00,10:00,13:00,00:00,00:00,50,12970,4,0,5,14,서울특별시 양천구 목동중앙남로 16나길 55,양천문화재단,02-2646-5919,,168,http://lib.yangcheon.or.kr,37.544781,126.864407,2024-10-01,3140000,서울특별시 양천구
달마을작은도서관,서울특별시,양천구,작은도서관,일+법정공휴일,10:00,18:00,10:00,14:00,00:00,00:00,60,12832,5,0,5,14,서울특별시 양천구 목동중앙본로 120,양천문화재단,02-2644-5919,,177,http://lib.yangcheon.or.kr,37.546114,126.871701,2024-10-01,3140000,서울특별시 양천구
영어특성화도서관,서울특별시,양천구,공공도서관,일+법정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,100,65657,30,3729,5,14,서울특별시 양천구 목동동로 81,양천문화재단,02-2642-5919,,715,http://lib.yangcheon.or.kr,37.515936,126.863865,2024-10-01,3140000,서울특별시 양천구
해맞이역사도서관,서울특별시,양천구,공공도서관,월+법정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,102,31923,19,0,5,14,서울특별시 양천구 지양로 37,양천문화재단,02-2693-5919,,1146,http://lib.yangcheon.or.kr,37.519076,126.835607,2024-10-01,3140000,서울특별시 양천구
기아꿈터어린이도서관,광주광역시,서구,작은도서관,토+일+국가지정공휴일,10:00,17:00,00:00,00:00,00:00,00:00,30,5500,0,0,0,0,광주광역시 서구 화운로 277,기아자동차㈜,062-370-1811,,132,,35.16357429,126.865227,2025-12-02,3600000,광주광역시 서구
